ts_sec,rel_ms,current_mA
1757368276.327751,15895.843,0.060
1757368276.329820,15897.912,0.060
1757368276.331891,15899.982,0.060
1757368276.333961,15902.053,0.060
1757368276.336020,15904.112,0.060
1757368276.338090,15906.182,0.060
1757368276.340159,15908.251,0.060
1757368276.342229,15910.320,0.060
1757368276.344296,15912.387,0.060
1757368276.346365,15914.456,0.060
1757368276.348434,15916.525,0.060
1757368276.350503,15918.594,0.060
1757368276.352572,15920.663,0.060
1757368276.354641,15922.732,0.060
1757368276.356709,15924.800,0.060
1757368276.358777,15926.868,0.060
1757368276.360843,15928.935,0.060
1757368276.362913,15931.005,0.060
1757368276.364981,15933.073,0.060
1757368276.367050,15935.142,0.060
1757368276.369119,15937.210,0.060
1757368276.371188,15939.279,0.060
1757368276.373256,15941.347,0.060
1757368276.375326,15943.417,0.060
1757368276.377398,15945.489,0.060
1757368276.379492,15947.583,0.060
1757368276.381578,15949.669,0.060
1757368276.383647,15951.738,0.060
1757368276.385710,15953.801,0.060
1757368276.387774,15955.865,0.060
1757368276.389834,15957.926,0.060
1757368276.391896,15959.988,0.060
1757368276.393955,15962.046,0.060
1757368276.396006,15964.097,0.060
1757368276.398066,15966.157,0.060
1757368276.400124,15968.215,0.060
1757368276.402183,15970.274,0.060
1757368276.404243,15972.334,0.060
1757368276.406302,15974.393,0.060
1757368276.408360,15976.451,0.060
1757368276.410421,15978.512,0.060
1757368276.412481,15980.572,0.060
1757368276.414543,15982.634,0.060
1757368276.416606,15984.697,0.060
1757368276.418670,15986.761,0.060
1757368276.420733,15988.824,0.060
1757368276.422795,15990.886,0.060
1757368276.424858,15992.949,0.060
1757368276.426923,15995.014,0.060
1757368276.428988,15997.079,0.060
1757368276.431056,15999.147,0.060
1757368276.433122,16001.213,0.060
1757368276.435192,16003.283,0.060
1757368276.437258,16005.349,0.060
1757368276.439325,16007.416,0.060
1757368276.441396,16009.487,0.060
1757368276.443466,16011.557,0.060
1757368276.445535,16013.626,0.060
1757368276.447604,16015.695,0.060
1757368276.449673,16017.765,0.060
1757368276.451744,16019.835,0.060
1757368276.453813,16021.904,0.060
1757368276.455882,16023.973,0.060
1757368276.457952,16026.043,0.060
1757368276.460024,16028.115,0.060
1757368276.462094,16030.185,0.060
1757368276.464163,16032.254,0.060
1757368276.466232,16034.323,0.060
1757368276.468299,16036.390,0.060
1757368276.470369,16038.460,0.060
1757368276.472439,16040.530,0.060
1757368276.474509,16042.600,0.060
1757368276.476578,16044.669,0.060
1757368276.478647,16046.739,0.060
1757368276.480717,16048.808,0.060
1757368276.482786,16050.877,0.060
1757368276.484854,16052.945,0.060
1757368276.486923,16055.014,0.060
1757368276.488992,16057.083,0.060
1757368276.491064,16059.155,0.060
1757368276.493131,16061.222,0.060
1757368276.495200,16063.291,0.060
1757368276.497269,16065.360,0.060
1757368276.499338,16067.429,0.060
1757368276.501409,16069.500,0.060
1757368276.503478,16071.569,0.060
1757368276.505547,16073.638,0.060
1757368276.507616,16075.707,0.060
1757368276.509685,16077.776,0.060
1757368276.511755,16079.846,0.060
1757368276.513824,16081.915,0.060
1757368276.515893,16083.984,0.060
1757368276.517963,16086.054,0.060
1757368276.520026,16088.117,0.060
1757368276.522096,16090.187,0.060
1757368276.524164,16092.256,0.060
1757368276.526234,16094.325,0.060
1757368276.528301,16096.392,0.060
1757368276.530370,16098.461,0.060
1757368276.532439,16100.531,0.060
1757368276.534508,16102.600,0.060
1757368276.536577,16104.669,0.060
1757368276.538646,16106.738,0.060
1757368276.540716,16108.807,0.060
1757368276.542785,16110.876,0.060
1757368276.544853,16112.944,0.060
1757368276.546923,16115.014,0.060
1757368276.548994,16117.085,0.060
1757368276.551064,16119.155,0.060
1757368276.553131,16121.222,0.060
1757368276.555201,16123.292,0.060
1757368276.557273,16125.364,0.060
1757368276.559343,16127.434,0.060
1757368276.561413,16129.504,0.060
1757368276.563482,16131.573,0.060
1757368276.565551,16133.642,0.060
1757368276.567621,16135.712,0.060
1757368276.569691,16137.782,0.060
1757368276.571763,16139.854,0.060
1757368276.573832,16141.923,0.060
1757368276.575902,16143.993,0.060
1757368276.577971,16146.062,0.060
1757368276.580027,16148.118,0.060
1757368276.582097,16150.188,0.060
1757368276.584165,16152.256,0.060
1757368276.586233,16154.325,0.060
1757368276.588300,16156.392,0.060
1757368276.590370,16158.461,0.060
1757368276.592438,16160.529,0.060
1757368276.594507,16162.598,0.060
1757368276.596575,16164.667,0.060
1757368276.598984,16167.076,0.060
1757368276.601065,16169.156,0.060
1757368276.603137,16171.229,0.060
1757368276.605214,16173.305,0.060
1757368276.607306,16175.397,0.060
1757368276.609379,16177.470,0.060
1757368276.611450,16179.541,0.060
1757368276.613520,16181.611,0.060
1757368276.615590,16183.681,0.060
1757368276.617659,16185.750,0.060
1757368276.619730,16187.821,0.060
1757368276.621799,16189.891,0.060
1757368276.623870,16191.961,0.060
1757368276.625938,16194.029,0.060
1757368276.628016,16196.107,0.060
1757368276.630086,16198.178,0.060
1757368276.632154,16200.245,0.060
1757368276.634222,16202.313,0.060
1757368276.636288,16204.380,0.060
1757368276.638358,16206.449,0.060
1757368276.640425,16208.516,0.060
1757368276.642495,16210.586,0.060
1757368276.644563,16212.654,0.060
1757368276.646633,16214.724,0.060
1757368276.648703,16216.794,0.060
1757368276.650772,16218.863,0.060
1757368276.652842,16220.933,0.060
1757368276.654911,16223.002,0.060
1757368276.656983,16225.074,0.060
1757368276.659053,16227.144,0.060
1757368276.661122,16229.213,0.060
1757368276.663192,16231.283,0.060
1757368276.665260,16233.351,0.060
1757368276.667330,16235.421,0.060
1757368276.669400,16237.491,0.060
1757368276.671469,16239.560,0.060
1757368276.673538,16241.629,0.060
1757368276.675608,16243.699,0.060
1757368276.677678,16245.769,0.060
1757368276.679748,16247.839,0.060
1757368276.681823,16249.914,0.060
1757368276.683893,16251.984,0.060
1757368276.685962,16254.054,0.060
1757368276.688029,16256.120,0.060
1757368276.690109,16258.200,0.060
1757368276.692182,16260.273,0.060
1757368276.694252,16262.344,0.060
1757368276.696320,16264.411,0.060
1757368276.698390,16266.481,0.060
1757368276.700458,16268.549,0.060
1757368276.702528,16270.619,0.060
1757368276.704597,16272.688,0.060
1757368276.706667,16274.758,0.060
1757368276.708736,16276.828,0.060
1757368276.710805,16278.897,0.060
1757368276.712877,16280.968,0.060
1757368276.714946,16283.037,0.060
1757368276.717015,16285.106,0.060
1757368276.719084,16287.175,0.060
1757368276.721151,16289.242,0.060
1757368276.723222,16291.313,0.060
1757368276.725291,16293.382,0.060
1757368276.727360,16295.452,0.060
1757368276.729429,16297.521,0.060
1757368276.731499,16299.590,0.060
1757368276.733568,16301.660,0.060
1757368276.735639,16303.730,0.060
1757368276.737708,16305.799,0.060
1757368276.739787,16307.878,0.060
1757368276.741861,16309.952,0.060
1757368276.743930,16312.021,0.060
1757368276.746000,16314.091,0.060
1757368276.748066,16316.157,0.060
1757368276.750136,16318.227,0.060
1757368276.752206,16320.297,0.060
1757368276.754276,16322.367,0.060
1757368276.756342,16324.433,0.060
1757368276.758411,16326.502,0.060
1757368276.760479,16328.570,0.060
1757368276.762548,16330.639,0.060
1757368276.764617,16332.708,0.060
1757368276.766686,16334.777,0.060
1757368276.768753,16336.844,0.060
1757368276.770822,16338.913,0.060
1757368276.772890,16340.981,0.060
1757368276.774959,16343.050,0.060
1757368276.777030,16345.121,0.060
1757368276.779099,16347.190,0.060
1757368276.781168,16349.259,0.060
1757368276.783238,16351.329,0.060
1757368276.785305,16353.396,0.060
1757368276.787374,16355.465,0.060
1757368276.789444,16357.535,0.060
1757368276.791514,16359.605,0.060
1757368276.793583,16361.674,0.060
1757368276.795653,16363.744,0.060
1757368276.797724,16365.816,0.060
1757368276.799794,16367.885,0.060
1757368276.801864,16369.955,0.060
1757368276.803937,16372.028,0.060
1757368276.806006,16374.098,0.060
1757368276.808073,16376.164,0.060
1757368276.810141,16378.232,0.060
1757368276.812210,16380.301,0.060
1757368276.814279,16382.370,0.060
1757368276.816347,16384.438,0.060
1757368276.818417,16386.508,0.060
1757368276.820488,16388.579,0.060
1757368276.822561,16390.652,0.060
1757368276.824628,16392.719,0.060
1757368276.826701,16394.792,0.060
1757368276.828772,16396.863,0.060
1757368276.830841,16398.932,0.060
1757368276.832908,16400.999,0.060
1757368276.834978,16403.069,0.060
1757368276.837047,16405.138,0.060
1757368276.839116,16407.207,0.060
1757368276.841185,16409.276,0.060
1757368276.843254,16411.345,0.060
1757368276.845323,16413.414,0.060
1757368276.847392,16415.483,0.060
1757368276.849462,16417.553,0.060
1757368276.851531,16419.622,0.060
1757368276.853600,16421.691,0.060
1757368276.855669,16423.761,0.060
1757368276.857738,16425.829,0.060
1757368276.859808,16427.899,0.060
1757368276.861877,16429.969,0.060
1757368276.863947,16432.038,0.060
1757368276.866017,16434.108,0.060
1757368276.868085,16436.176,0.060
1757368276.870155,16438.246,0.060
1757368276.872222,16440.313,0.060
1757368276.874291,16442.383,0.060
1757368276.876359,16444.451,0.060
1757368276.878429,16446.520,0.060
1757368276.880501,16448.592,0.060
1757368276.882570,16450.661,0.060
1757368276.884637,16452.728,0.060
1757368276.886705,16454.797,0.060
1757368276.888774,16456.865,0.060
1757368276.890843,16458.934,0.060
1757368276.892912,16461.003,0.060
1757368276.894982,16463.073,0.060
1757368276.897050,16465.142,0.060
1757368276.899119,16467.210,0.060
1757368276.901191,16469.282,0.060
1757368276.903261,16471.352,0.060
1757368276.905331,16473.422,0.060
1757368276.907399,16475.490,0.060
1757368276.909468,16477.559,0.060
1757368276.911538,16479.629,0.060
1757368276.913606,16481.698,0.060
1757368276.915676,16483.767,0.060
1757368276.917745,16485.836,0.060
1757368276.919814,16487.905,0.060
1757368276.921883,16489.974,0.060
1757368276.923953,16492.044,0.060
1757368276.926022,16494.113,0.060
1757368276.928089,16496.180,0.060
1757368276.930158,16498.249,0.060
1757368276.932227,16500.318,0.060
1757368276.934296,16502.387,0.060
1757368276.936366,16504.457,0.060
1757368276.938435,16506.526,0.060
1757368276.940504,16508.595,0.060
1757368276.942574,16510.665,0.060
1757368276.944640,16512.731,0.060
1757368276.946709,16514.800,0.060
1757368276.948777,16516.868,0.060
1757368276.950846,16518.938,0.060
1757368276.952915,16521.006,0.060
1757368276.954984,16523.075,0.060
1757368276.957052,16525.143,0.060
1757368276.959121,16527.212,0.060
1757368276.961189,16529.280,0.060
1757368276.963259,16531.350,0.060
1757368276.965327,16533.418,0.060
1757368276.967396,16535.488,0.060
1757368276.969467,16537.559,0.060
1757368276.971536,16539.628,0.060
1757368276.973606,16541.697,0.060
1757368276.975676,16543.767,0.060
1757368276.977746,16545.837,0.060
1757368276.979815,16547.907,0.060
1757368276.981888,16549.979,0.060
1757368276.983957,16552.048,0.060
1757368276.986040,16554.131,0.060
1757368276.988106,16556.197,0.060
1757368276.990175,16558.266,0.060
1757368276.992244,16560.335,0.060
1757368276.994314,16562.405,0.060
1757368276.996380,16564.471,0.060
1757368276.998449,16566.540,0.060
1757368277.000520,16568.612,0.060
1757368277.002590,16570.682,0.060
1757368277.004658,16572.750,0.060
1757368277.006727,16574.818,0.060
1757368277.008794,16576.885,0.060
1757368277.010862,16578.953,0.060
1757368277.012929,16581.021,0.060
1757368277.014997,16583.088,0.060
1757368277.017064,16585.155,0.060
1757368277.019131,16587.222,0.060
1757368277.021197,16589.288,0.060
1757368277.023264,16591.355,0.060
1757368277.025331,16593.422,0.060
1757368277.027399,16595.490,0.060
1757368277.029466,16597.558,0.060
1757368277.031535,16599.627,0.060
1757368277.033602,16601.694,0.060
1757368277.035671,16603.762,0.060
1757368277.037739,16605.830,0.060
1757368277.039808,16607.899,0.060
1757368277.041876,16609.967,0.060
1757368277.043944,16612.036,0.060
1757368277.046015,16614.106,0.060
1757368277.048081,16616.173,0.060
1757368277.050150,16618.242,0.060
1757368277.052218,16620.309,0.060
1757368277.054286,16622.377,0.060
1757368277.056353,16624.444,0.060
1757368277.058423,16626.514,0.060
1757368277.060492,16628.583,0.060
1757368277.062561,16630.652,0.060
1757368277.064629,16632.720,0.060
1757368277.066699,16634.790,0.080
1757368277.068767,16636.858,0.080
1757368277.070837,16638.928,0.080
1757368277.072905,16640.996,0.080
1757368277.074975,16643.066,0.080
1757368277.077044,16645.135,0.080
1757368277.079113,16647.204,0.080
1757368277.081179,16649.270,0.080
1757368277.083251,16651.342,0.080
1757368277.085337,16653.428,0.080
1757368277.087410,16655.501,0.080
1757368277.089483,16657.574,0.080
1757368277.091553,16659.644,0.080
1757368277.093624,16661.715,0.080
1757368277.095693,16663.784,0.080
1757368277.097765,16665.856,0.080
1757368277.099838,16667.930,0.080
1757368277.101907,16669.998,0.080
1757368277.103977,16672.068,0.080
1757368277.106047,16674.138,0.080
1757368277.108114,16676.205,0.080
1757368277.110182,16678.273,0.080
1757368277.112249,16680.340,0.080
1757368277.114317,16682.408,0.080
1757368277.116384,16684.475,0.080
1757368277.118454,16686.546,0.080
1757368277.120523,16688.615,0.080
1757368277.122592,16690.684,0.080
1757368277.124659,16692.750,0.080
1757368277.126728,16694.819,0.080
1757368277.128796,16696.887,0.080
1757368277.130865,16698.956,0.080
1757368277.132931,16701.022,0.080
1757368277.135000,16703.091,0.080
1757368277.137069,16705.160,0.080
1757368277.139138,16707.229,0.060
1757368277.141206,16709.297,0.060
1757368277.143275,16711.366,0.060
1757368277.145344,16713.435,0.060
1757368277.147413,16715.504,0.060
1757368277.149482,16717.574,0.060
1757368277.151551,16719.643,0.060
1757368277.153623,16721.714,0.060
1757368277.155691,16723.782,0.060
1757368277.157760,16725.851,0.060
1757368277.159828,16727.919,0.060
1757368277.161896,16729.988,0.060
1757368277.163965,16732.056,0.060
1757368277.166034,16734.125,0.060
1757368277.168101,16736.192,0.060
1757368277.170170,16738.261,0.060
1757368277.172238,16740.329,0.060
1757368277.174311,16742.402,0.060
1757368277.176379,16744.470,0.060
1757368277.178448,16746.540,0.060
1757368277.180518,16748.610,0.060
1757368277.182588,16750.679,0.060
1757368277.184654,16752.745,0.060
1757368277.186726,16754.817,0.060
1757368277.188794,16756.885,0.060
1757368277.190863,16758.954,0.060
1757368277.192931,16761.022,0.060
1757368277.194999,16763.091,0.060
1757368277.197067,16765.159,0.060
1757368277.199136,16767.228,0.060
1757368277.201205,16769.296,0.060
1757368277.203274,16771.366,0.060
1757368277.205343,16773.434,0.060
1757368277.207412,16775.503,0.060
1757368277.209481,16777.573,0.060
1757368277.211551,16779.642,0.060
1757368277.213620,16781.711,0.060
1757368277.215689,16783.780,0.060
1757368277.217759,16785.850,0.060
1757368277.219828,16787.919,0.060
1757368277.221897,16789.988,0.060
1757368277.223967,16792.058,0.060
1757368277.226037,16794.128,0.060
1757368277.228105,16796.196,0.060
1757368277.230173,16798.265,0.060
1757368277.232239,16800.330,0.060
1757368277.234308,16802.399,0.060
1757368277.236377,16804.468,0.060
1757368277.238445,16806.536,0.060
1757368277.240514,16808.605,0.060
1757368277.242583,16810.674,0.060
1757368277.244648,16812.740,0.060
1757368277.246717,16814.808,0.060
1757368277.248786,16816.877,0.060
1757368277.250855,16818.947,0.060
1757368277.252924,16821.016,0.060
1757368277.254993,16823.084,0.060
1757368277.257061,16825.153,0.060
1757368277.259130,16827.222,0.060
1757368277.261200,16829.291,0.060
1757368277.263269,16831.361,0.060
1757368277.265336,16833.427,0.060
1757368277.267405,16835.496,0.060
1757368277.269474,16837.565,0.060
1757368277.271543,16839.634,0.060
1757368277.273612,16841.703,0.060
1757368277.275681,16843.773,0.060
1757368277.277751,16845.842,0.060
1757368277.279821,16847.912,0.060
1757368277.281890,16849.982,0.060
1757368277.283958,16852.050,0.060
1757368277.286028,16854.119,0.060
1757368277.288095,16856.186,0.060
1757368277.290167,16858.258,0.060
1757368277.292236,16860.327,0.060
1757368277.294306,16862.397,0.060
1757368277.296372,16864.463,0.060
1757368277.298441,16866.532,0.060
1757368277.300508,16868.599,0.060
1757368277.302577,16870.668,0.060
1757368277.304648,16872.739,0.060
1757368277.306719,16874.810,0.060
1757368277.308787,16876.878,0.060
1757368277.310856,16878.947,0.060
1757368277.312928,16881.019,0.060
1757368277.314997,16883.088,0.060
1757368277.317066,16885.158,0.060
1757368277.319136,16887.227,0.060
1757368277.321205,16889.296,0.060
1757368277.323274,16891.365,0.060
1757368277.325343,16893.435,0.060
1757368277.327412,16895.504,0.060
1757368277.329483,16897.574,0.060
1757368277.331552,16899.643,0.060
1757368277.333621,16901.712,0.060
1757368277.335690,16903.781,0.060
1757368277.337759,16905.850,0.060
1757368277.339828,16907.919,0.060
1757368277.341898,16909.989,0.060
1757368277.343967,16912.059,0.060
1757368277.346037,16914.128,0.060
1757368277.348104,16916.195,0.060
1757368277.350174,16918.265,0.060
1757368277.352240,16920.331,0.060
1757368277.354311,16922.402,0.060
1757368277.356378,16924.469,0.060
1757368277.358447,16926.538,0.060
1757368277.360515,16928.606,0.060
1757368277.362585,16930.676,0.060
1757368277.364653,16932.745,0.060
1757368277.366723,16934.814,0.060
1757368277.368792,16936.883,0.060
1757368277.370861,16938.952,0.060
1757368277.372930,16941.021,0.060
1757368277.374999,16943.090,0.060
1757368277.377067,16945.158,0.060
1757368277.379137,16947.228,0.060
1757368277.381206,16949.297,0.060
1757368277.383527,16951.618,0.060
1757368277.385605,16953.696,0.060
1757368277.387671,16955.762,0.060
1757368277.389729,16957.820,0.060
1757368277.391787,16959.878,0.060
1757368277.393845,16961.936,0.060
1757368277.395902,16963.994,0.060
1757368277.397960,16966.051,0.060
1757368277.400008,16968.099,0.060
1757368277.402067,16970.158,0.060
1757368277.404126,16972.218,0.060
1757368277.406187,16974.278,0.060
1757368277.408245,16976.336,0.060
1757368277.410305,16978.396,0.060
1757368277.412364,16980.455,0.080
1757368277.414423,16982.514,0.080
1757368277.416483,16984.574,0.080
1757368277.418544,16986.635,0.080
1757368277.420605,16988.697,0.080
1757368277.422668,16990.760,0.080
1757368277.424730,16992.821,0.080
1757368277.426795,16994.886,0.080
1757368277.428859,16996.950,0.080
1757368277.430925,16999.016,0.080
1757368277.432989,17001.080,0.080
1757368277.435053,17003.144,0.080
1757368277.437119,17005.210,0.080
1757368277.439188,17007.279,0.080
1757368277.441254,17009.345,0.080
1757368277.443321,17011.412,0.080
1757368277.445390,17013.481,0.080
1757368277.447460,17015.551,0.080
1757368277.449533,17017.624,0.080
1757368277.451602,17019.693,0.080
1757368277.453671,17021.762,0.080
1757368277.455740,17023.832,0.080
1757368277.457810,17025.901,0.080
1757368277.459879,17027.970,0.080
1757368277.461949,17030.040,0.080
1757368277.464025,17032.117,0.080
1757368277.466095,17034.186,0.080
1757368277.468163,17036.255,0.080
1757368277.470232,17038.323,0.080
1757368277.472300,17040.391,0.080
1757368277.474369,17042.460,0.080
1757368277.476436,17044.527,0.080
1757368277.478505,17046.596,0.080
1757368277.480572,17048.663,0.080
1757368277.482641,17050.732,0.080
1757368277.484709,17052.800,0.080
1757368277.486778,17054.869,0.080
1757368277.488846,17056.937,0.080
1757368277.490915,17059.006,0.080
1757368277.492984,17061.075,0.080
1757368277.495054,17063.145,0.080
1757368277.497122,17065.213,0.080
1757368277.499191,17067.282,0.080
1757368277.501259,17069.350,0.080
1757368277.503328,17071.419,0.080
1757368277.505398,17073.489,0.080
1757368277.507467,17075.558,0.080
1757368277.509535,17077.626,0.080
1757368277.511605,17079.696,0.080
1757368277.513674,17081.765,0.080
1757368277.515743,17083.834,0.080
1757368277.517811,17085.902,0.080
1757368277.519879,17087.970,0.080
1757368277.521948,17090.039,0.080
1757368277.524019,17092.110,0.080
1757368277.526089,17094.180,0.080
1757368277.528157,17096.248,0.080
1757368277.530227,17098.318,0.080
1757368277.532295,17100.386,0.080
1757368277.534364,17102.456,0.080
1757368277.536432,17104.523,0.080
1757368277.538501,17106.592,0.080
1757368277.540569,17108.660,0.060
1757368277.542638,17110.729,0.060
1757368277.544706,17112.797,0.060
1757368277.546775,17114.866,0.060
1757368277.548844,17116.935,0.060
1757368277.550913,17119.004,0.060
1757368277.552982,17121.073,0.060
1757368277.555051,17123.142,0.060
1757368277.557120,17125.211,0.060
1757368277.559189,17127.280,0.060
1757368277.561257,17129.348,0.060
1757368277.563326,17131.417,0.060
1757368277.565441,17133.532,0.060
1757368277.567527,17135.618,0.060
1757368277.569599,17137.690,0.060
1757368277.571671,17139.762,0.060
1757368277.573740,17141.832,0.060
1757368277.575810,17143.901,0.060
1757368277.577880,17145.972,0.060
1757368277.579949,17148.040,0.060
1757368277.582019,17150.110,0.060
1757368277.584086,17152.177,0.060
1757368277.586157,17154.248,0.060
1757368277.588223,17156.314,0.060
1757368277.590293,17158.384,0.060
1757368277.592362,17160.453,0.060
1757368277.594431,17162.523,0.060
1757368277.596501,17164.593,0.060
1757368277.598572,17166.663,0.060
1757368277.600641,17168.732,0.060
1757368277.602709,17170.800,0.060
1757368277.604779,17172.870,0.060
1757368277.606849,17174.940,0.060
1757368277.608922,17177.013,0.060
1757368277.610991,17179.082,0.060
1757368277.613060,17181.151,0.060
1757368277.615131,17183.222,0.060
1757368277.617199,17185.290,0.060
1757368277.619269,17187.360,0.060
1757368277.621337,17189.428,0.060
1757368277.623406,17191.497,0.060
1757368277.625476,17193.567,0.060
1757368277.627545,17195.636,0.060
1757368277.629615,17197.706,0.060
1757368277.631684,17199.775,0.060
1757368277.633754,17201.845,0.060
1757368277.635823,17203.914,0.060
1757368277.637892,17205.983,0.060
1757368277.639961,17208.053,0.060
1757368277.642032,17210.123,0.060
1757368277.644099,17212.190,0.060
1757368277.646168,17214.259,0.060
1757368277.648237,17216.328,0.060
1757368277.650306,17218.397,0.060
1757368277.652373,17220.464,0.060
1757368277.654442,17222.533,0.060
1757368277.656511,17224.602,0.060
1757368277.658599,17226.690,0.060
1757368277.660670,17228.761,0.060
1757368277.662740,17230.831,0.060
1757368277.664813,17232.904,0.060
1757368277.666882,17234.973,0.060
1757368277.668950,17237.041,0.060
1757368277.671019,17239.110,0.060
1757368277.673091,17241.182,0.060
1757368277.675160,17243.252,0.060
1757368277.677229,17245.320,0.060
1757368277.679298,17247.389,0.060
1757368277.681366,17249.458,0.060
1757368277.683436,17251.527,0.060
1757368277.685504,17253.596,0.060
1757368277.687574,17255.665,0.060
1757368277.689645,17257.736,0.060
1757368277.691712,17259.803,0.060
1757368277.693780,17261.872,0.060
1757368277.695850,17263.941,0.060
1757368277.697919,17266.010,0.060
1757368277.699986,17268.077,0.060
1757368277.702056,17270.147,0.060
1757368277.704124,17272.215,0.060
1757368277.706194,17274.285,0.060
1757368277.708276,17276.367,0.060
1757368277.710349,17278.440,0.060
1757368277.712416,17280.508,0.060
1757368277.714486,17282.577,0.060
1757368277.716554,17284.645,0.060
1757368277.718623,17286.714,0.060
1757368277.720694,17288.785,0.060
1757368277.722764,17290.856,0.060
1757368277.724834,17292.925,0.060
1757368277.726904,17294.995,0.060
1757368277.728974,17297.065,0.060
1757368277.731043,17299.134,0.060
1757368277.733111,17301.202,0.060
1757368277.735181,17303.272,0.060
1757368277.737255,17305.346,0.060
1757368277.739324,17307.415,0.060
1757368277.741394,17309.485,0.060
1757368277.743465,17311.556,0.060
1757368277.745536,17313.627,0.060
1757368277.747606,17315.697,0.060
1757368277.749675,17317.766,0.060
1757368277.751745,17319.836,0.060
1757368277.753814,17321.905,0.060
1757368277.755883,17323.975,0.060
1757368277.757953,17326.044,0.060
1757368277.760022,17328.113,0.060
1757368277.762092,17330.183,0.060
1757368277.764161,17332.252,0.060
1757368277.766231,17334.322,0.060
1757368277.768299,17336.390,0.060
1757368277.770369,17338.460,0.060
1757368277.772437,17340.528,0.060
1757368277.774507,17342.598,0.060
1757368277.776576,17344.667,0.060
1757368277.778646,17346.737,0.060
1757368277.780713,17348.804,0.060
1757368277.782782,17350.873,0.060
1757368277.784852,17352.943,0.060
1757368277.786922,17355.013,0.060
1757368277.788991,17357.082,0.060
1757368277.791062,17359.154,0.060
1757368277.793133,17361.224,0.060
1757368277.795202,17363.293,0.060
1757368277.797272,17365.363,0.060
1757368277.799341,17367.432,0.060
1757368277.801411,17369.503,0.060
1757368277.803482,17371.573,0.060
1757368277.805551,17373.642,0.060
1757368277.807621,17375.712,0.060
1757368277.809690,17377.781,0.060
1757368277.811759,17379.850,0.060
1757368277.813828,17381.919,0.060
1757368277.815897,17383.988,0.060
1757368277.817966,17386.057,0.060
1757368277.820024,17388.115,0.060
1757368277.822093,17390.184,0.060
1757368277.824162,17392.253,0.060
1757368277.826231,17394.322,0.060
1757368277.828300,17396.392,0.060
1757368277.830371,17398.462,0.060
1757368277.832440,17400.531,0.060
1757368277.834509,17402.600,0.060
1757368277.836576,17404.667,0.060
1757368277.838646,17406.737,0.060
1757368277.840714,17408.805,0.060
1757368277.842782,17410.874,0.060
1757368277.844850,17412.941,0.060
1757368277.846919,17415.010,0.060
1757368277.848989,17417.080,0.060
1757368277.851058,17419.149,0.060
1757368277.853130,17421.221,0.060
1757368277.855201,17423.292,0.060
1757368277.857270,17425.362,0.060
1757368277.859340,17427.431,0.060
1757368277.861411,17429.502,0.060
1757368277.863480,17431.571,0.060
1757368277.865549,17433.640,0.060
1757368277.867618,17435.709,0.060
1757368277.869687,17437.778,0.060
1757368277.871757,17439.848,0.060
1757368277.873826,17441.917,0.060
1757368277.875906,17443.997,0.060
1757368277.877978,17446.069,0.060
1757368277.880025,17448.116,0.060
1757368277.882095,17450.186,0.060
1757368277.884164,17452.255,0.060
1757368277.886234,17454.325,0.060
1757368277.888301,17456.392,0.060
1757368277.890370,17458.461,0.060
1757368277.892440,17460.531,0.060
1757368277.894509,17462.600,0.060
1757368277.896576,17464.668,0.060
1757368277.898645,17466.736,0.060
1757368277.900717,17468.808,0.060
1757368277.902787,17470.878,0.060
1757368277.904855,17472.946,0.060
1757368277.906924,17475.015,0.060
1757368277.908995,17477.086,0.060
1757368277.911065,17479.156,0.060
1757368277.913132,17481.223,0.060
1757368277.915202,17483.293,0.060
1757368277.917271,17485.362,0.060
1757368277.919340,17487.431,0.060
1757368277.921410,17489.501,0.060
1757368277.923480,17491.571,0.060
1757368277.925550,17493.641,0.060
1757368277.927620,17495.712,0.060
1757368277.929689,17497.780,0.060
1757368277.931759,17499.850,0.060
1757368277.933829,17501.920,0.060
1757368277.935898,17503.989,0.060
1757368277.937968,17506.059,0.060
1757368277.940024,17508.116,0.060
1757368277.942094,17510.185,0.060
1757368277.944163,17512.254,0.060
1757368277.946233,17514.324,0.060
1757368277.948299,17516.391,0.060
1757368277.950369,17518.460,0.060
1757368277.952437,17520.528,0.060
1757368277.954506,17522.597,0.060
1757368277.956576,17524.667,0.060
1757368277.958645,17526.736,0.060
1757368277.960715,17528.806,0.060
1757368277.962784,17530.875,0.060
1757368277.964854,17532.945,0.060
1757368277.966923,17535.014,0.060
1757368277.968992,17537.083,0.060
1757368277.971062,17539.153,0.060
1757368277.973130,17541.221,0.060
1757368277.975200,17543.291,0.060
1757368277.977269,17545.360,0.060
1757368277.979338,17547.429,0.060
1757368277.981408,17549.499,0.060
1757368277.983478,17551.569,0.060
1757368277.985547,17553.638,0.060
1757368277.987617,17555.708,0.060
1757368277.989687,17557.778,0.060
1757368277.991757,17559.848,0.060
1757368277.993827,17561.918,0.060
1757368277.995896,17563.987,0.060
1757368277.997965,17566.056,0.060
1757368278.000021,17568.112,0.060
1757368278.002090,17570.181,0.060
1757368278.004161,17572.252,0.060
1757368278.006233,17574.324,0.060
1757368278.008301,17576.393,0.060
1757368278.010370,17578.462,0.060
1757368278.012442,17580.533,0.060
1757368278.014511,17582.602,0.060
1757368278.016580,17584.671,0.060
1757368278.018649,17586.740,0.060
1757368278.020718,17588.809,0.060
1757368278.022788,17590.879,0.060
1757368278.024856,17592.947,0.060
1757368278.026925,17595.016,0.060
